date,state,county_identifier,facility_name,jail_id,est_pop_2019,primary_fips,bjs_juris_id,missing_date_ind,total_inmates,new_admissions,new_admissions_smooth,releases,releases_smooth,felony_releases,misd_releases,non_felony_or_misd_releases,releases_has_charge_class,felony_admissions,misd_admissions,non_felony_or_misd_admissions,admissions_has_charge_class,felony_recid_30,felony_recid_60,felony_recid_90,felony_recid_120,felony_recid_150,felony_recid_180,felony_recid_210,misd_recid_30,misd_recid_60,misd_recid_90,misd_recid_120,misd_recid_150,misd_recid_180,misd_recid_210,recid_30,recid_60,recid_90,recid_120,recid_150,recid_180,recid_210,num_felony,num_misd,num_non_felony_or_misd
10/15/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,291,7,7,10,10,7,3,0,10,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,14,3
10/16/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,284,3,3,3,3,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,11,3
10/17/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,286,5,5,3,3,1,2,0,3,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,15,3
10/18/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,285,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,15,3
10/19/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,290,5,5,3,3,1,2,0,3,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,17,3
10/20/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,290,3,3,1,1,1,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,14,4
10/21/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,292,3,3,4,4,3,1,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,14,4
10/22/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,292,4,4,2,2,2,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,13,4
10/23/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,292,2,2,9,9,7,1,1,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,13,4
10/24/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,295,12,12,2,2,0,2,0,2,5,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,15,7
10/25/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,301,8,8,2,2,0,1,1,2,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,18,7
10/26/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,304,5,5,13,13,6,4,3,13,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,19,6
10/27/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,296,5,5,1,1,1,0,0,1,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,19,3
10/28/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,305,10,10,20,20,14,4,2,20,7,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,21,4
10/29/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,289,4,4,4,4,3,0,1,4,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,18,3
10/30/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,292,7,7,7,7,1,6,0,7,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,22,2
10/31/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,292,7,7,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,19,2
11/1/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,296,4,4,1,1,0,1,0,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,21,2
11/2/20,GA,Bulloch,Bulloch Co. Jail; Bulloch County Correctional Institution,530,79608,13031,111016016,0,297,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,21,2
2/22/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,112,3,3,1,1,1,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,18,1
2/23/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,114,3,3,2,2,1,1,0,2,1,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,93,20,1
2/24/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,114,2,2,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,20,1
2/25/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,114,1,1,6,6,2,3,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,93,19,2
2/26/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,111,3,3,6,6,4,2,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,91,19,1
2/27/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,108,3,3,8,8,5,3,0,8,2,1,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,89,18,1
2/28/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,104,4,4,1,1,0,1,0,1,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,18,1
2/29/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,104,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,18,1
3/1/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,107,3,3,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,20,1
3/2/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,111,4,4,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,24,1
3/3/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,1,111,0,4.5,10,5,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2,2,2,2,3,3,3,6,0,
3/4/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,110,9,4.5,2,2,0,2,0,2,3,5,1,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,86,22,2
3/5/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,108,0,0,3,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,21,2
3/6/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,109,4,4,4,4,0,3,1,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,21,2
3/7/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,107,2,2,1,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,19,1
3/8/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,109,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,22,1
3/9/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,110,1,1,6,6,2,4,0,6,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,86,23,1
3/10/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,106,2,2,1,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,18,1
3/11/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,107,2,2,3,3,2,1,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,18,1
3/12/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,106,2,2,1,1,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,19,1
3/13/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,108,3,3,2,2,2,0,0,2,0,3,0,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,85,22,1
3/14/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,107,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,83,23,1
3/15/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,109,3,3,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,23,1
3/16/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,109,0,0,5,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,85,23,1
3/17/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,107,3,3,10,10,4,6,0,10,2,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,86,20,1
3/18/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,99,2,2,2,2,1,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,16,1
3/19/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,97,0,0,4,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,15,1
3/20/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,95,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,13,1
3/21/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,96,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,13,1
3/22/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,96,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,14,1
3/23/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,95,0,0,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,13,1
3/24/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,99,6,6,3,3,2,1,0,3,5,1,0,6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,85,13,1
3/25/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,100,4,4,7,7,4,3,0,7,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,13,1
3/26/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,94,1,1,3,3,2,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,10,1
3/27/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,91,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,9,1
3/28/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,9,1
3/29/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,91,2,2,1,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,79,11,1
3/30/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,90,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,10,1
3/31/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,92,3,3,1,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,2
4/1/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,91,0,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,10,2
4/2/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,90,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,1
4/3/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,90,1,1,2,2,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,2
4/4/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,89,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,9,1
4/5/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,92,3,3,2,2,1,1,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,9,1
4/6/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,90,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8,1
4/7/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,90,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,1
4/8/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,1
4/9/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,90,0,0,3,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,1
4/10/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,1
4/11/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,1
4/12/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,1
4/13/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,1
4/14/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8,1
4/15/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,86,1,1,2,2,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9,1
4/16/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,84,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8,1
4/17/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,86,3,3,4,4,3,1,0,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9,1
4/18/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,84,2,2,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9,1
4/19/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,2,2,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,1
4/20/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,1
4/21/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8,1
4/22/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,2,2,1,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,1
4/23/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,86,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,1
4/24/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8,1
4/25/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8,1
4/26/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,1
4/27/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,88,1,1,2,2,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,1
4/28/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,88,2,2,2,2,2,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,10,1
4/29/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,89,3,3,4,4,1,3,0,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,76,12,1
4/30/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,86,1,1,3,3,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75,10,1
5/1/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,86,3,3,3,3,2,1,0,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9,1
5/2/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,10,1
5/3/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,10,1
5/4/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,86,1,1,3,3,2,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,1
5/5/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,83,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9,
5/6/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,2,2,0,0,0,0,,0,2,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9,
5/7/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,2,2,1,1,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,10,1
5/8/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,90,4,4,3,3,2,1,0,3,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,11,1
5/9/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,88,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,1
5/10/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,
5/11/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,88,1,1,3,3,1,2,,3,0,1,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,10,
5/12/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,
5/13/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,86,1,1,2,2,1,1,,2,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,9,
5/14/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,1,1,2,2,2,0,,2,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,
5/15/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,83,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8,
5/16/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,84,1,1,0,0,0,0,,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,
5/17/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,1,1,1,1,0,1,,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,
5/18/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,1,1,2,2,0,2,,2,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,
5/19/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,84,1,1,1,1,0,1,,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,
5/20/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,84,1,1,1,1,0,1,,1,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8,
5/21/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,2,2,4,4,3,1,,4,2,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,78,7,
5/22/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,81,0,0,1,1,1,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,
5/23/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,82,2,2,2,2,1,1,,2,1,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,
5/24/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,81,1,1,0,0,0,0,,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,7,
5/25/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,83,2,2,0,0,0,0,,0,1,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8,
5/26/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,85,2,2,4,4,1,2,1,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,75,9,1
5/27/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,83,2,2,1,1,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,1
5/28/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,84,2,2,1,1,1,0,,1,2,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7,
5/29/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,4,4,2,2,2,0,,2,4,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,7,
5/30/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,86,1,1,0,0,0,0,,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,8,
5/31/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,87,1,1,1,1,1,0,,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,
6/1/20,GA,Burke,Burke Co. Jail,532,22383,13033,111017017,0,89,3,3,4,4,1,3,,4,0,3,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,12,
